game_id,play_id,n_defenders,num_frames_output,corridor_len,dacs_mean,dacs_max,dacs_final,dacs_final_lo,dacs_final_hi,peak_collapse_rate,time_to_50pct,top_contributor_nfl_id,top_contributor_ps_pct,ce_mean_norm,ce_final_norm,bfoi,coverage_intensity,eaepa_model,eaepa_realized,baseline_epa,expected_epa_coverage,actual_epa,dvi,prob_catch,prob_incomplete,prob_interception,pursuit_eff_mean,pursuit_eff_min,hrt_mean,hrt_min,arrival_mean,arrival_min,pass_result,pass_length,pass_location_type
2023091001,1438,7,8,21.060718370363492,0.0,0.0,0.0,0.0,0.0,0.0,,42393,0.0,0.0,0.0,0.0,0.35,0.17653501516786108,-1.21540267765522,0.228932186961174,0.052397171793312936,1.444334864616394,0.06566785572730875,0.6781609195402298,0.25747126436781603,0.06436781609195401,0.8028208468593077,0.6056416937186154,0.5,0.2,,,C,5,OUTSIDE_RIGHT
2023091001,1470,6,10,15.398183697895428,0.0,0.0,0.0,0.0,0.0,0.0,,53533,0.0,0.0,0.0,0.0,0.20558531511590852,-0.04374924488733256,0.26183051615953445,0.3370947241783142,0.38084396906564677,0.07526420801877975,0.11327633248675777,0.8044644921343204,0.15642840629254387,0.03910710157313597,1.0,1.0,0.2,0.2,,,C,3,OUTSIDE_LEFT
2023091001,1517,7,8,12.732146147371518,0.0,0.0,0.0,0.0,0.0,0.0,,53819,0.0,0.0,0.0,0.0,0.1605322999759091,-0.16011707667576858,-1.0047619342803955,0.327858567237854,0.4879756439136226,1.3326205015182495,0.13266942981055285,0.8456617678686559,0.12347058570507519,0.030867646426268797,0.702562845911652,0.702562845911652,0.2,0.2,,,C,7,INSIDE_BOX
2023091001,1549,6,10,17.53700722786322,0.0,0.0,0.0,0.0,22.5,0.0,,42393,0.0,0.0,0.0,0.0,0.2387397481574499,-0.2599958975852591,-0.16118471324443817,0.043464675545692444,0.30346057313095154,0.20464938879013062,0.10045071445601757,0.774706858791009,0.18023451296719287,0.04505862824179822,0.1662280444280682,0.1662280444280682,0.2,0.2,,,C,3,INSIDE_BOX
2023091001,1574,7,8,12.66708779221568,10.375,60.0,0.0,0.0,0.0,565.0,0.4,54479,0.0,-1.9272901058677296e-13,0.0,0.10375000000000002,0.15770343519753804,-0.12122970004445538,-0.7330745458602905,0.3735501766204834,0.4947798766649388,1.106624722480774,0.13396533885335213,0.8482783222463818,0.12137734220289455,0.030344335550723637,0.8757207866223834,0.5028831464895335,0.20000000000000004,0.2,,,C,13,INSIDE_BOX
2023091001,1797,4,15,22.865415722845434,0.0,0.0,0.0,0.0,0.0,0.0,,54468,0.0,0.0,0.0,0.0,0.21185370245024768,-0.3226553047303864,0.6479829698801041,0.043464675545692444,0.36611998027607884,-0.6045182943344116,0.11075955935805233,0.7988024110837452,0.16095807113300387,0.040239517783250967,0.9945437391316236,0.9945437391316236,0.2,0.2,,,I,3,INSIDE_BOX
2023091001,1948,7,12,23.40907751867139,0.0,0.0,0.0,0.0,0.0,0.0,,42393,0.0,0.0,0.0,0.0,0.23195210559880172,0.009350836505840343,-0.34700098633766174,0.32855525612831116,0.3192044196224708,0.6755562424659729,0.1029797550673665,0.7807611241233728,0.1753911007013018,0.04384777517532545,0.6127256833242816,0.6127256833242816,0.9,0.9,,,C,10,INSIDE_BOX
2023091001,1980,5,13,26.121764629986203,0.0,0.0,0.0,0.0,0.0,0.0,,53533,0.0,0.0,0.0,0.0,0.10244972341654754,-0.46918622323444514,-1.128170594573021,0.16037632524967194,0.6295625484841171,1.2885469198226929,0.16121587369497106,0.900108734708659,0.07991301223307266,0.019978253058268166,0.7596928678447961,0.5193857356895922,0.2,0.2,,,C,9,INSIDE_BOX
2023091001,2033,7,10,16.7138022345234,0.0,0.0,0.0,0.0,0.0,0.0,,53533,0.0,0.0,0.0,0.0,0.35,-0.37576432043108454,0.08547607064247131,-0.3233671486377716,0.052397171793312936,-0.4088432192802429,0.06566785572730875,0.6781609195402298,0.25747126436781603,0.06436781609195401,1.0,1.0,0.5,0.5,,,I,-4,INSIDE_BOX
2023091001,2151,8,8,14.680446624055502,0.0,0.0,0.0,0.0,21.5,0.0,,42393,0.0,0.0,0.0,0.0,0.24793074908034485,0.016850980139901495,0.5138421654701233,0.29907333850860596,0.28222235836870446,-0.21476882696151733,0.0971041189544928,0.7665397449014247,0.18676820407886027,0.04669205101971507,0.48454765913825776,0.07056273543276353,0.2,0.2,0.0,0.0,C,6,INSIDE_BOX
2023091001,2351,7,15,29.232782906884566,0.0,0.0,0.0,0.0,0.0,0.0,,54468,0.0,0.0,0.0,0.0,0.30349273703559276,0.4895893432503091,-0.6484872698783875,0.6453530192375183,0.1557636759872092,1.2938402891159058,0.07872419977649409,0.7179103062740149,0.2256717549807879,0.056417938745196974,0.9002901639735298,0.7008704919205894,1.1666666666666667,0.7000000000000001,,,C,20,OUTSIDE_RIGHT
2023091001,2432,5,9,16.333538396483224,0.0,0.0,0.0,0.0,0.0,0.0,,44902,0.0,0.0,0.0,0.0,0.3036512634707299,-0.16106580015931954,-2.646659005433321,-0.005658257752656937,0.1554075424066626,2.641000747680664,0.07867617815997008,0.7177733558031403,0.2257813153574878,0.05644532883937195,0.9694013902199102,0.9082041706597309,0.4,0.4,,,C,2,INSIDE_BOX
2023091001,2469,6,10,16.33353332144277,0.0,0.0,0.0,0.0,0.0,0.0,,54540,0.0,0.0,0.0,0.0,0.24487666403829575,0.22291585667722458,-0.5307585597038269,0.512185275554657,0.2892694188774324,1.0429438352584839,0.0982062725288148,0.7692496782176599,0.18460025742587205,0.04615006435646801,0.9928261720290558,0.9856523440581115,0.6,0.2,,,C,14,INSIDE_BOX
2023091001,2523,7,7,14.857569190166421,0.0,0.0,0.0,0.0,0.0,0.0,,54468,0.0,0.0,0.0,0.0,0.34853687319903515,0.041272091030269464,-0.29266800731420517,0.09688750654459,0.05561541551432053,0.38955551385879517,0.06604766567152638,0.6793984888598807,0.2564812089120956,0.0641203022280239,0.8309265405938513,0.6618530811877025,0.2,0.2,,,C,3,OUTSIDE_RIGHT
2023091001,2759,7,11,20.260647669042008,1.8181818181818181,20.0,0.0,0.0,7.000000000000001,200.0,,54479,0.0,-4.672218438467223e-14,0.0,0.018181818181818184,0.18139547088495497,0.06439893424887311,-0.3209877014160156,0.5024769902229309,0.4380780559740578,0.8234646916389465,0.1234004159705141,0.8264737481560774,0.13882100147513804,0.03470525036878451,0.5817113318320921,0.12190777000293268,0.23333333333333336,0.2,,,C,15,INSIDE_BOX
2023091001,3086,8,8,13.735257376976847,22.375,95.0,0.0,0.0,0.0,950.0,0.4,52627,0.0,-1.8035291216468974e-13,0.0,0.22375,0.23382772587644463,0.013706360109406623,-1.3599372804164886,0.32855525612831116,0.31484889601890453,1.6884925365447998,0.10227599022244686,0.7790862160523644,0.17673102715810857,0.04418275678952714,0.950595993419387,0.8023839736775483,0.2,0.2,,,C,10,INSIDE_BOX
2023091001,3111,6,11,19.02259770139781,0.0,0.0,0.0,0.0,0.0,0.0,,53533,0.0,0.0,0.0,0.0,0.2924980501196863,-0.07802308779651851,-0.5787873342633247,0.10250460356473923,0.18052769136125774,0.681291937828064,0.08211493372238736,0.7274332598832228,0.21805339209342176,0.05451334802335544,0.8041538669959283,0.8041538669959283,1.0,1.0,,,C,4,INSIDE_BOX
2023091001,3216,6,13,17.794226910431068,0.0,0.0,0.0,0.0,0.0,0.0,,42393,0.0,0.0,0.0,0.0,0.19579952594291294,0.3235471215914759,2.1869605779647827,0.7274651527404785,0.4039180311490026,-1.4594954252243042,0.11729260881453189,0.8133375775155403,0.14932993798756775,0.037332484496891936,0.7391008027748429,0.41555163099827125,0.2,0.2,,,I,17,OUTSIDE_RIGHT
2023091001,3257,7,9,18.296852658137066,1.5,13.5,13.5,13.0,14.000000000000002,135.0,,54468,13.5,-5.71048920257105e-14,-5.139440282313945e-13,0.007500000000000001,0.1886257994840428,-0.08616008544249398,1.0673165321350098,0.334741473197937,0.420901558640431,-0.7325750589370728,0.12030510341739582,0.8198685597483759,0.1441051522012993,0.036026288050324824,0.4875578527091065,0.16930396739765244,0.2,0.2,,,I,12,OUTSIDE_RIGHT
2023091001,3302,7,12,23.908040771346844,0.20833333333333334,2.5,0.0,0.0,0.0,25.0,,42441,0.0,-4.282866901928288e-14,0.0,0.0020833333333333333,0.21848100802597462,-0.05499717133206661,-1.7771827578544617,0.29560333490371704,0.35060050623578365,2.0727860927581787,0.10814568233940038,0.7928344277380429,0.16573245780956564,0.04143311445239141,0.6477822999873368,0.6477822999873368,1.0,1.0,,,C,8,INSIDE_BOX
2023091001,3383,7,11,16.944903011645017,0.0,0.0,0.0,0.0,0.0,0.0,,42393,0.0,0.0,0.0,0.0,0.27848299456401443,-0.20121233647744924,-1.5064607225358486,0.011066857725381851,0.2122791942028311,1.5175275802612305,0.08661100796840458,0.7396432381123511,0.20828540951011904,0.05207135237752976,1.0,1.0,0.30000000000000004,0.30000000000000004,,,C,1,INSIDE_BOX
2023091001,3514,7,8,16.78036235790916,0.0,0.0,0.0,0.0,0.0,0.0,,53819,0.0,0.0,0.0,0.0,0.16685957972148016,-0.17371682093945418,0.8861886262893677,0.29907333850860596,0.47279015944806013,-0.5871152877807617,0.12980491121625085,0.8398222195597642,0.1281422243521887,0.032035556088047173,0.8038436683105684,0.5958963851554308,0.2,0.2,,,I,6,INSIDE_BOX
2023091001,3879,7,18,34.214037690140124,0.0,0.0,0.0,0.0,0.0,0.0,,53533,0.0,0.0,0.0,0.0,0.23325123303920078,0.05736297261888351,1.2258330583572388,0.3735501766204834,0.3161872040015999,-0.8522828817367554,0.10249189943507468,0.7796008597658953,0.1763193121872837,0.044079828046820924,0.9677659515305448,0.9355319030610897,0.2,0.2,,,I,13,INSIDE_BOX
2023091001,3902,6,10,15.101513526184984,0.0,0.0,0.0,0.0,0.0,0.0,,54479,0.0,0.0,0.0,0.0,0.16528545271574333,-0.1030135797916224,-2.5902209281921387,0.3735501766204834,0.4765637564121058,2.963771104812622,0.1305131786839599,0.8412733488813084,0.12698132089495331,0.03174533022373833,0.65179632209918,0.45151418194650556,,,,,C,13,INSIDE_BOX
2023091001,4018,7,20,33.71264613880766,0.0,0.0,0.0,0.0,0.0,0.0,,46122,0.0,0.0,0.0,0.0,0.22820207997460865,-0.08329425275212199,-2.630267024040222,0.24462997913360596,0.32792423188572795,2.874897003173828,0.10439814269246284,0.784114310850555,0.1727085513195559,0.043177137829888974,0.9921512549448345,0.9764537648345033,0.6,0.2,1.9000000000000001,1.9000000000000001,C,28,INSIDE_BOX
2023091001,4191,7,10,15.978712820362315,0.0,0.0,0.0,0.0,0.0,0.0,,53533,0.0,0.0,0.0,0.0,0.20497302875858928,-0.41809208879796866,-0.1651822179555893,-0.03580754995346069,0.38228453884450797,0.1293746680021286,0.11352449760457399,0.8050184604212767,0.1559852316629787,0.038996307915744675,0.7197941983108257,0.43958839662165144,0.35000000000000003,0.30000000000000004,,,C,0,INSIDE_BOX
2023091001,4216,6,13,20.705373893080942,0.0,0.0,0.0,0.0,0.0,0.0,,54479,0.0,0.0,0.0,0.0,0.1740252875632061,0.2868841543748698,1.1579998433589935,0.7425321936607361,0.4556480392858663,-0.41546764969825745,0.12661719301371133,0.8332302508260058,0.13341579933919526,0.033353949834798814,0.8612851893982901,0.6899037418440828,0.23333333333333336,0.2,,,I,19,INSIDE_BOX
2023091001,4239,7,15,26.689286747074046,0.7,10.5,0.0,0.0,0.0,105.0,,53533,0.0,-3.42629352154263e-14,0.0,0.007,0.21808572421888375,0.022025383261273013,-1.0577841997146606,0.3735501766204834,0.3515247933592104,1.431334376335144,0.1083002388347503,0.7931898605410448,0.16544811156716407,0.04136202789179102,0.8773319841230528,0.7546639682461056,0.2,0.2,0.2,0.2,C,13,INSIDE_BOX
2023091001,4322,7,8,14.52678075593264,0.0,0.0,0.0,0.0,0.0,0.0,,53819,0.0,0.0,0.0,0.0,0.19693591691747434,-0.2528833823569874,0.45705896615982056,0.1483496129512787,0.40123299530826606,-0.30870935320854187,0.11682071736195081,0.8123050522419052,0.1501559582064759,0.037538989551618974,0.6147984144704297,0.2295968289408593,0.2,0.2,0.8,0.8,I,5,INSIDE_BOX
2023091001,4392,4,11,12.900654652442782,0.0,0.0,0.0,0.0,0.0,0.0,,47817,0.0,0.0,0.0,0.0,0.35,-0.4513450663665246,1.7025390267372131,-0.39894789457321167,0.052397171793312936,-2.101486921310425,0.06566785572730875,0.6781609195402298,0.25747126436781603,0.06436781609195401,,,,,,,I,-5,INSIDE_BOX
2023091001,4564,7,10,16.657842268817,0.0,0.0,0.0,0.0,0.0,0.0,,53533,0.0,0.0,0.0,0.0,0.10127543542094247,-0.3046078821774162,0.051320552825927734,0.327858567237854,0.6324664494152702,0.27653801441192627,0.1618360984017465,0.9012254241241441,0.07901966070068474,0.019754915175171184,0.5624448791082375,0.22662373260213542,0.30000000000000004,0.30000000000000004,,,C,7,INSIDE_BOX
2023091001,4589,5,14,20.80146553276842,0.0,0.0,0.0,0.0,0.0,0.0,,53533,0.0,0.0,0.0,0.0,0.11227629925155658,-0.45697776751576846,0.34498636424541473,0.1483496129512787,0.6053273804670471,-0.19663675129413605,0.15609411343586055,0.8907891483147753,0.08736868134817974,0.021842170337044935,0.9454139202354055,0.8908278404708109,0.2,0.2,,,C,5,INSIDE_BOX
2023091001,4614,7,9,13.763502039273126,0.0,0.0,0.0,0.0,0.0,0.0,,53533,0.0,0.0,0.0,0.0,0.35,-0.19356582575830927,-0.09633001312613487,-0.14116865396499634,0.052397171793312936,-0.044838640838861465,0.06566785572730875,0.6781609195402298,0.25747126436781603,0.06436781609195401,,,,,,,C,-2,INSIDE_BOX
2023091001,4639,7,8,13.029987002098137,0.0,0.0,0.0,0.0,0.0,0.0,,53533,0.0,0.0,0.0,0.0,0.35,0.27546139544454107,0.41131850332021713,0.327858567237854,0.052397171793312936,-0.08345993608236313,0.06566785572730875,0.6781609195402298,0.25747126436781603,0.06436781609195401,1.0,1.0,0.2,0.2,,,I,7,INSIDE_BOX
2023091001,4662,7,9,10.905617742399787,0.0,0.0,0.0,0.0,0.0,0.0,,53533,0.0,0.0,0.0,0.0,0.25718119354190017,-0.15843477583491344,0.15908630564808846,0.10250460356473923,0.26093937939965267,-0.05658170208334923,0.09382541208119316,0.758355417023789,0.19331566638096884,0.04832891659524221,0.8142275128655649,0.7103300060147137,0.45000000000000007,0.2,,,C,4,INSIDE_BOX
